date,item,item_name,dept,dow,holiday,is_closed,tmax_f,weather,snow_tomorrow,payday,produced,sold,wasted,stockout,unit_price,unit_cost,true_demand,lost_sales,true_mean
2024-04-20,pizza-slice,Pizza Slice,Pizza,5,,0,72.9,rain,0,0,32.0,20.0,12.0,0,3.49,0.9,20.0,0.0,24.105
2024-04-20,doughnut,Doughnut,Bakery,5,,0,72.9,rain,0,0,120.0,117.0,3.0,0,1.19,0.25,117.0,0.0,98.728
2024-04-20,cake,Cake,Bakery,5,,0,72.9,rain,0,0,8.0,8.0,0.0,1,12.99,4.5,11.0,3.0,6.43
2024-04-20,bread,Bread Loaf,Bakery,5,,0,72.9,rain,0,0,28.0,27.0,1.0,0,3.99,1.1,27.0,0.0,25.272
2024-04-20,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,72.9,rain,0,0,32.0,30.0,2.0,0,7.99,3.2,30.0,0.0,29.139
2024-04-20,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,72.9,rain,0,0,40.0,25.1,14.899999999999999,0,9.99,3.5,25.1,0.0,30.404
2024-04-20,sushi,Sushi Roll,Fresh Foods,5,,0,72.9,rain,0,0,31.0,20.0,11.0,0,8.99,3.8,20.0,0.0,26.311
2024-04-20,sub,Sub / Sandwich,Fresh Foods,5,,0,72.9,rain,0,0,20.0,18.0,2.0,0,5.99,1.8,18.0,0.0,16.374
2024-04-21,pizza-whole,Whole Pizza,Pizza,6,,0,70.5,sunny,0,0,26.0,21.0,5.0,0,7.99,2.6,21.0,0.0,19.579
2024-04-21,pizza-slice,Pizza Slice,Pizza,6,,0,70.5,sunny,0,0,24.0,24.0,0.0,1,3.49,0.9,29.0,5.0,21.86
2024-04-21,doughnut,Doughnut,Bakery,6,,0,70.5,sunny,0,0,132.0,114.0,18.0,0,1.19,0.25,114.0,0.0,111.262
2024-04-21,cake,Cake,Bakery,6,,0,70.5,sunny,0,0,9.0,6.0,3.0,0,12.99,4.5,6.0,0.0,5.328
2024-04-21,bread,Bread Loaf,Bakery,6,,0,70.5,sunny,0,0,29.0,20.0,9.0,0,3.99,1.1,20.0,0.0,24.332
2024-04-21,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,70.5,sunny,0,0,56.0,43.0,13.0,0,7.99,3.2,43.0,0.0,44.405
2024-04-21,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,70.5,sunny,0,0,40.0,25.2,14.8,0,9.99,3.5,25.2,0.0,33.541
2024-04-21,sushi,Sushi Roll,Fresh Foods,6,,0,70.5,sunny,0,0,23.0,22.0,1.0,0,8.99,3.8,22.0,0.0,23.602
2024-04-21,sub,Sub / Sandwich,Fresh Foods,6,,0,70.5,sunny,0,0,19.0,15.0,4.0,0,5.99,1.8,15.0,0.0,15.007
2024-04-22,pizza-whole,Whole Pizza,Pizza,0,,0,76.6,rain,0,0,23.0,16.0,7.0,0,7.99,2.6,16.0,0.0,13.413
2024-04-22,pizza-slice,Pizza Slice,Pizza,0,,0,76.6,rain,0,0,48.0,24.0,24.0,0,3.49,0.9,24.0,0.0,28.088
2024-04-22,doughnut,Doughnut,Bakery,0,,0,76.6,rain,0,0,96.0,61.0,35.0,0,1.19,0.25,61.0,0.0,59.638
2024-04-22,cake,Cake,Bakery,0,,0,76.6,rain,0,0,5.0,4.0,1.0,0,12.99,4.5,4.0,0.0,3.116
2024-04-22,bread,Bread Loaf,Bakery,0,,0,76.6,rain,0,0,32.0,26.0,6.0,0,3.99,1.1,26.0,0.0,20.836
2024-04-22,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,76.6,rain,0,0,48.0,39.0,9.0,0,7.99,3.2,39.0,0.0,30.227
2024-04-22,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,76.6,rain,0,0,70.0,42.3,27.700000000000003,0,9.99,3.5,42.3,0.0,40.875
2024-04-22,sushi,Sushi Roll,Fresh Foods,0,,0,76.6,rain,0,0,33.0,22.0,11.0,0,8.99,3.8,22.0,0.0,23.064
2024-04-22,sub,Sub / Sandwich,Fresh Foods,0,,0,76.6,rain,0,0,29.0,24.0,5.0,0,5.99,1.8,24.0,0.0,19.245
2024-04-23,pizza-whole,Whole Pizza,Pizza,1,,0,68.9,sunny,0,0,17.0,14.0,3.0,0,7.99,2.6,14.0,0.0,14.656
2024-04-23,pizza-slice,Pizza Slice,Pizza,1,,0,68.9,sunny,0,0,48.0,31.0,17.0,0,3.49,0.9,31.0,0.0,32.748
2024-04-23,doughnut,Doughnut,Bakery,1,,0,68.9,sunny,0,0,84.0,66.0,18.0,0,1.19,0.25,66.0,0.0,65.952
2024-04-23,cake,Cake,Bakery,1,,0,68.9,sunny,0,0,4.0,3.0,1.0,0,12.99,4.5,3.0,0.0,3.396
2024-04-23,bread,Bread Loaf,Bakery,1,,0,68.9,sunny,0,0,28.0,22.0,6.0,0,3.99,1.1,22.0,0.0,23.008
2024-04-23,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,68.9,sunny,0,0,44.0,33.0,11.0,0,7.99,3.2,33.0,0.0,32.495
2024-04-23,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,68.9,sunny,0,0,65.0,53.1,11.899999999999999,0,9.99,3.5,53.1,0.0,49.304
2024-04-23,sushi,Sushi Roll,Fresh Foods,1,,0,68.9,sunny,0,0,31.0,24.0,7.0,0,8.99,3.8,24.0,0.0,26.361
2024-04-23,sub,Sub / Sandwich,Fresh Foods,1,,0,68.9,sunny,0,0,25.0,22.0,3.0,0,5.99,1.8,22.0,0.0,20.997
2024-04-24,pizza-whole,Whole Pizza,Pizza,2,,0,69.8,sunny,0,0,24.0,18.0,6.0,0,7.99,2.6,18.0,0.0,16.594
2024-04-24,pizza-slice,Pizza Slice,Pizza,2,,0,69.8,sunny,0,0,40.0,40.0,0.0,1,3.49,0.9,46.0,6.0,34.286
2024-04-24,doughnut,Doughnut,Bakery,2,,0,69.8,sunny,0,0,84.0,68.0,16.0,0,1.19,0.25,68.0,0.0,69.965
2024-04-24,cake,Cake,Bakery,2,,0,69.8,sunny,0,0,4.0,4.0,0.0,1,12.99,4.5,5.0,1.0,3.884
2024-04-24,bread,Bread Loaf,Bakery,2,,0,69.8,sunny,0,0,28.0,28.0,0.0,1,3.99,1.1,34.0,6.0,24.263
2024-04-24,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,69.8,sunny,0,0,40.0,40.0,0.0,1,7.99,3.2,43.0,3.0,34.083
2024-04-24,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,69.8,sunny,0,0,80.0,62.4,17.6,0,9.99,3.5,62.4,0.0,51.202
2024-04-24,sushi,Sushi Roll,Fresh Foods,2,,0,69.8,sunny,0,0,33.0,25.0,8.0,0,8.99,3.8,25.0,0.0,27.88
2024-04-24,sub,Sub / Sandwich,Fresh Foods,2,,0,69.8,sunny,0,0,22.0,22.0,0.0,1,5.99,1.8,25.0,3.0,22.101
2024-04-25,pizza-whole,Whole Pizza,Pizza,3,,0,84.9,rain,0,0,16.0,16.0,0.0,1,7.99,2.6,18.0,2.0,15.882
2024-04-25,pizza-slice,Pizza Slice,Pizza,3,,0,84.9,rain,0,0,48.0,28.0,20.0,0,3.49,0.9,28.0,0.0,29.37
2024-04-25,doughnut,Doughnut,Bakery,3,,0,84.9,rain,0,0,84.0,54.0,30.0,0,1.19,0.25,54.0,0.0,62.495
2024-04-25,cake,Cake,Bakery,3,,0,84.9,rain,0,0,6.0,4.0,2.0,0,12.99,4.5,4.0,0.0,3.748
2024-04-25,bread,Bread Loaf,Bakery,3,,0,84.9,rain,0,0,29.0,21.0,8.0,0,3.99,1.1,21.0,0.0,21.871
2024-04-25,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,84.9,rain,0,0,44.0,27.0,17.0,0,7.99,3.2,27.0,0.0,29.463
2024-04-25,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,84.9,rain,0,0,55.0,36.5,18.5,0,9.99,3.5,36.5,0.0,38.964
2024-04-25,sushi,Sushi Roll,Fresh Foods,3,,0,84.9,rain,0,0,23.0,23.0,0.0,1,8.99,3.8,32.0,9.0,26.265
2024-04-25,sub,Sub / Sandwich,Fresh Foods,3,,0,84.9,rain,0,0,26.0,19.0,7.0,0,5.99,1.8,19.0,0.0,19.83
2024-04-26,pizza-whole,Whole Pizza,Pizza,4,,0,82.5,sunny,0,0,36.0,30.0,6.0,0,7.99,2.6,30.0,0.0,31.176
2024-04-26,pizza-slice,Pizza Slice,Pizza,4,,0,82.5,sunny,0,0,32.0,32.0,0.0,1,3.49,0.9,34.0,2.0,35.8
2024-04-26,doughnut,Doughnut,Bakery,4,,0,82.5,sunny,0,0,96.0,96.0,0.0,1,1.19,0.25,99.0,3.0,85.217
2024-04-26,cake,Cake,Bakery,4,,0,82.5,sunny,0,0,6.0,4.0,2.0,0,12.99,4.5,4.0,0.0,5.592
2024-04-26,bread,Bread Loaf,Bakery,4,,0,82.5,sunny,0,0,29.0,29.0,0.0,1,3.99,1.1,29.0,0.0,28.043
2024-04-26,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,82.5,sunny,0,0,36.0,36.0,0.0,1,7.99,3.2,48.0,12.0,36.19
2024-04-26,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,82.5,sunny,0,0,50.0,45.4,4.600000000000001,0,9.99,3.5,45.4,0.0,43.794
2024-04-26,sushi,Sushi Roll,Fresh Foods,4,,0,82.5,sunny,0,0,36.0,36.0,0.0,1,8.99,3.8,43.0,7.0,39.209
2024-04-26,sub,Sub / Sandwich,Fresh Foods,4,,0,82.5,sunny,0,0,23.0,23.0,0.0,1,5.99,1.8,26.0,3.0,25.117
2024-04-27,pizza-whole,Whole Pizza,Pizza,5,,0,87.5,sunny,0,0,26.0,24.0,2.0,0,7.99,2.6,24.0,0.0,28.225
2024-04-27,pizza-slice,Pizza Slice,Pizza,5,,0,87.5,sunny,0,0,32.0,29.0,3.0,0,3.49,0.9,29.0,0.0,28.0
2024-04-27,doughnut,Doughnut,Bakery,5,,0,87.5,sunny,0,0,144.0,107.0,37.0,0,1.19,0.25,107.0,0.0,112.974
2024-04-27,cake,Cake,Bakery,5,,0,87.5,sunny,0,0,10.0,5.0,5.0,0,12.99,4.5,5.0,0.0,7.542
2024-04-27,bread,Bread Loaf,Bakery,5,,0,87.5,sunny,0,0,32.0,32.0,0.0,1,3.99,1.1,33.0,1.0,29.292
2024-04-27,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,87.5,sunny,0,0,40.0,27.0,13.0,0,7.99,3.2,27.0,0.0,32.427
2024-04-27,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,87.5,sunny,0,0,35.0,32.4,2.6000000000000014,0,9.99,3.5,32.4,0.0,32.469
2024-04-27,sushi,Sushi Roll,Fresh Foods,5,,0,87.5,sunny,0,0,31.0,31.0,0.0,1,8.99,3.8,32.0,1.0,32.469
2024-04-27,sub,Sub / Sandwich,Fresh Foods,5,,0,87.5,sunny,0,0,24.0,24.0,0.0,1,5.99,1.8,24.0,0.0,20.209
2024-04-28,pizza-whole,Whole Pizza,Pizza,6,,0,83.8,sunny,0,0,27.0,25.0,2.0,0,7.99,2.6,25.0,0.0,19.447
2024-04-28,pizza-slice,Pizza Slice,Pizza,6,,0,83.8,sunny,0,0,32.0,18.0,14.0,0,3.49,0.9,18.0,0.0,21.764
2024-04-28,doughnut,Doughnut,Bakery,6,,0,83.8,sunny,0,0,132.0,98.0,34.0,0,1.19,0.25,98.0,0.0,109.285
2024-04-28,cake,Cake,Bakery,6,,0,83.8,sunny,0,0,7.0,5.0,2.0,0,12.99,4.5,5.0,0.0,5.356
2024-04-28,bread,Bread Loaf,Bakery,6,,0,83.8,sunny,0,0,30.0,26.0,4.0,0,3.99,1.1,26.0,0.0,24.177
2024-04-28,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,83.8,sunny,0,0,52.0,39.0,13.0,0,7.99,3.2,39.0,0.0,42.513
2024-04-28,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,83.8,sunny,0,0,40.0,28.4,11.600000000000001,0,9.99,3.5,28.4,0.0,30.925
2024-04-28,sushi,Sushi Roll,Fresh Foods,6,,0,83.8,sunny,0,0,25.0,18.0,7.0,0,8.99,3.8,18.0,0.0,24.878
2024-04-28,sub,Sub / Sandwich,Fresh Foods,6,,0,83.8,sunny,0,0,19.0,17.0,2.0,0,5.99,1.8,17.0,0.0,15.82
2024-04-29,pizza-whole,Whole Pizza,Pizza,0,,0,83.9,cloudy,0,0,22.0,18.0,4.0,0,7.99,2.6,18.0,0.0,14.802
2024-04-29,pizza-slice,Pizza Slice,Pizza,0,,0,83.9,cloudy,0,0,40.0,24.0,16.0,0,3.49,0.9,24.0,0.0,31.071
2024-04-29,doughnut,Doughnut,Bakery,0,,0,83.9,cloudy,0,0,96.0,57.0,39.0,0,1.19,0.25,57.0,0.0,65.486
2024-04-29,cake,Cake,Bakery,0,,0,83.9,cloudy,0,0,6.0,3.0,3.0,0,12.99,4.5,3.0,0.0,3.48
2024-04-29,bread,Bread Loaf,Bakery,0,,0,83.9,cloudy,0,0,32.0,26.0,6.0,0,3.99,1.1,26.0,0.0,23.006
2024-04-29,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,83.9,cloudy,0,0,48.0,36.0,12.0,0,7.99,3.2,36.0,0.0,32.651
2024-04-29,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,83.9,cloudy,0,0,70.0,45.6,24.4,0,9.99,3.5,45.6,0.0,43.065
2024-04-29,sushi,Sushi Roll,Fresh Foods,0,,0,83.9,cloudy,0,0,32.0,21.0,11.0,0,8.99,3.8,21.0,0.0,26.541
2024-04-29,sub,Sub / Sandwich,Fresh Foods,0,,0,83.9,cloudy,0,0,28.0,19.0,9.0,0,5.99,1.8,19.0,0.0,22.148
2024-04-30,pizza-whole,Whole Pizza,Pizza,1,,0,80.7,rain,0,0,18.0,10.0,8.0,0,7.99,2.6,10.0,0.0,12.477
2024-04-30,pizza-slice,Pizza Slice,Pizza,1,,0,80.7,rain,0,0,48.0,28.0,20.0,0,3.49,0.9,28.0,0.0,27.946
2024-04-30,doughnut,Doughnut,Bakery,1,,0,80.7,rain,0,0,72.0,65.0,7.0,0,1.19,0.25,65.0,0.0,55.619
2024-04-30,cake,Cake,Bakery,1,,0,80.7,rain,0,0,4.0,3.0,1.0,0,12.99,4.5,3.0,0.0,2.925
2024-04-30,bread,Bread Loaf,Bakery,1,,0,80.7,rain,0,0,26.0,24.0,2.0,0,3.99,1.1,24.0,0.0,19.6
2024-04-30,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,80.7,rain,0,0,44.0,23.0,21.0,0,7.99,3.2,23.0,0.0,26.775
2024-04-30,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,80.7,rain,0,0,65.0,41.8,23.200000000000003,0,9.99,3.5,41.8,0.0,39.269
2024-04-30,sushi,Sushi Roll,Fresh Foods,1,,0,80.7,rain,0,0,28.0,25.0,3.0,0,8.99,3.8,25.0,0.0,23.717
2024-04-30,sub,Sub / Sandwich,Fresh Foods,1,,0,80.7,rain,0,0,25.0,21.0,4.0,0,5.99,1.8,21.0,0.0,18.892
2024-05-01,pizza-whole,Whole Pizza,Pizza,2,,0,77.8,rain,0,1,22.0,18.0,4.0,0,7.99,2.6,18.0,0.0,14.833
2024-05-01,pizza-slice,Pizza Slice,Pizza,2,,0,77.8,rain,0,1,40.0,25.0,15.0,0,3.49,0.9,25.0,0.0,30.722
2024-05-01,doughnut,Doughnut,Bakery,2,,0,77.8,rain,0,1,84.0,55.0,29.0,0,1.19,0.25,55.0,0.0,62.196
2024-05-01,cake,Cake,Bakery,2,,0,77.8,rain,0,1,5.0,3.0,2.0,0,12.99,4.5,3.0,0.0,3.513
2024-05-01,bread,Bread Loaf,Bakery,2,,0,77.8,rain,0,1,31.0,17.0,14.0,0,3.99,1.1,17.0,0.0,21.706
2024-05-01,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,77.8,rain,0,1,44.0,30.0,14.0,0,7.99,3.2,30.0,0.0,29.778
2024-05-01,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,77.8,rain,0,1,70.0,43.3,26.700000000000003,0,9.99,3.5,43.3,0.0,43.601
2024-05-01,sushi,Sushi Roll,Fresh Foods,2,,0,77.8,rain,0,1,32.0,22.0,10.0,0,8.99,3.8,22.0,0.0,26.047
2024-05-01,sub,Sub / Sandwich,Fresh Foods,2,,0,77.8,rain,0,1,23.0,23.0,0.0,1,5.99,1.8,29.0,6.0,20.649
2024-05-02,pizza-whole,Whole Pizza,Pizza,3,,0,72.6,cloudy,0,1,19.0,18.0,1.0,0,7.99,2.6,18.0,0.0,18.402
2024-05-02,pizza-slice,Pizza Slice,Pizza,3,,0,72.6,cloudy,0,1,40.0,23.0,17.0,0,3.49,0.9,23.0,0.0,34.113
2024-05-02,doughnut,Doughnut,Bakery,3,,0,72.6,cloudy,0,1,84.0,84.0,0.0,1,1.19,0.25,84.0,0.0,73.516
2024-05-02,cake,Cake,Bakery,3,,0,72.6,cloudy,0,1,5.0,3.0,2.0,0,12.99,4.5,3.0,0.0,4.394
2024-05-02,bread,Bread Loaf,Bakery,3,,0,72.6,cloudy,0,1,27.0,27.0,0.0,1,3.99,1.1,28.0,1.0,25.367
2024-05-02,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,72.6,cloudy,0,1,36.0,36.0,0.0,1,7.99,3.2,40.0,4.0,35.162
2024-05-02,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,72.6,cloudy,0,1,50.0,50.0,0.0,1,9.99,3.5,55.2,5.200000000000003,47.369
2024-05-02,sushi,Sushi Roll,Fresh Foods,3,,0,72.6,cloudy,0,1,26.0,26.0,0.0,1,8.99,3.8,33.0,7.0,29.991
2024-05-02,sub,Sub / Sandwich,Fresh Foods,3,,0,72.6,cloudy,0,1,26.0,17.0,9.0,0,5.99,1.8,17.0,0.0,22.643
2024-05-03,pizza-whole,Whole Pizza,Pizza,4,,0,75.7,sunny,0,1,33.0,31.0,2.0,0,7.99,2.6,31.0,0.0,32.511
2024-05-03,pizza-slice,Pizza Slice,Pizza,4,,0,75.7,sunny,0,1,40.0,40.0,0.0,1,3.49,0.9,51.0,11.0,37.424
2024-05-03,doughnut,Doughnut,Bakery,4,,0,75.7,sunny,0,1,120.0,84.0,36.0,0,1.19,0.25,84.0,0.0,89.725
2024-05-03,cake,Cake,Bakery,4,,0,75.7,sunny,0,1,5.0,5.0,0.0,1,12.99,4.5,7.0,2.0,5.899
2024-05-03,bread,Bread Loaf,Bakery,4,,0,75.7,sunny,0,1,36.0,36.0,0.0,1,3.99,1.1,45.0,9.0,29.277
2024-05-03,rotisserie,Rotisserie Chicken,Hot Foods,4,,0,75.7,sunny,0,1,44.0,44.0,0.0,1,7.99,3.2,51.0,7.0,38.323
2024-05-03,hotbar-lb,Hot Bar (per lb),Hot Foods,4,,0,75.7,sunny,0,1,60.0,41.9,18.1,0,9.99,3.5,41.9,0.0,46.673
2024-05-03,sushi,Sushi Roll,Fresh Foods,4,,0,75.7,sunny,0,1,41.0,41.0,0.0,1,8.99,3.8,43.0,2.0,40.935
2024-05-03,sub,Sub / Sandwich,Fresh Foods,4,,0,75.7,sunny,0,1,23.0,23.0,0.0,1,5.99,1.8,25.0,2.0,26.223
2024-05-04,pizza-whole,Whole Pizza,Pizza,5,,0,70.9,rain,0,0,25.0,25.0,0.0,1,7.99,2.6,28.0,3.0,24.028
2024-05-04,pizza-slice,Pizza Slice,Pizza,5,,0,70.9,rain,0,0,32.0,24.0,8.0,0,3.49,0.9,24.0,0.0,23.893
2024-05-04,doughnut,Doughnut,Bakery,5,,0,70.9,rain,0,0,120.0,98.0,22.0,0,1.19,0.25,98.0,0.0,98.08
2024-05-04,cake,Cake,Bakery,5,,0,70.9,rain,0,0,9.0,4.0,5.0,0,12.99,4.5,4.0,0.0,6.494
2024-05-04,bread,Bread Loaf,Bakery,5,,0,70.9,rain,0,0,34.0,24.0,10.0,0,3.99,1.1,24.0,0.0,24.967
2024-05-04,rotisserie,Rotisserie Chicken,Hot Foods,5,,0,70.9,rain,0,0,36.0,28.0,8.0,0,7.99,3.2,28.0,0.0,28.754
2024-05-04,hotbar-lb,Hot Bar (per lb),Hot Foods,5,,0,70.9,rain,0,0,35.0,35.0,0.0,1,9.99,3.5,37.5,2.5,29.613
2024-05-04,sushi,Sushi Roll,Fresh Foods,5,,0,70.9,rain,0,0,35.0,28.0,7.0,0,8.99,3.8,28.0,0.0,26.9
2024-05-04,sub,Sub / Sandwich,Fresh Foods,5,,0,70.9,rain,0,0,25.0,17.0,8.0,0,5.99,1.8,17.0,0.0,16.743
2024-05-05,pizza-whole,Whole Pizza,Pizza,6,,0,76.0,rain,0,0,26.0,18.0,8.0,0,7.99,2.6,18.0,0.0,16.555
2024-05-05,pizza-slice,Pizza Slice,Pizza,6,,0,76.0,rain,0,0,24.0,18.0,6.0,0,3.49,0.9,18.0,0.0,18.572
2024-05-05,doughnut,Doughnut,Bakery,6,,0,76.0,rain,0,0,120.0,94.0,26.0,0,1.19,0.25,94.0,0.0,94.042
2024-05-05,cake,Cake,Bakery,6,,0,76.0,rain,0,0,5.0,5.0,0.0,1,12.99,4.5,5.0,0.0,4.612
2024-05-05,bread,Bread Loaf,Bakery,6,,0,76.0,rain,0,0,25.0,25.0,0.0,1,3.99,1.1,26.0,1.0,20.61
2024-05-05,rotisserie,Rotisserie Chicken,Hot Foods,6,,0,76.0,rain,0,0,48.0,31.0,17.0,0,7.99,3.2,31.0,0.0,36.849
2024-05-05,hotbar-lb,Hot Bar (per lb),Hot Foods,6,,0,76.0,rain,0,0,40.0,28.8,11.2,0,9.99,3.5,28.8,0.0,27.04
2024-05-05,sushi,Sushi Roll,Fresh Foods,6,,0,76.0,rain,0,0,22.0,19.0,3.0,0,8.99,3.8,19.0,0.0,21.14
2024-05-05,sub,Sub / Sandwich,Fresh Foods,6,,0,76.0,rain,0,0,16.0,13.0,3.0,0,5.99,1.8,13.0,0.0,13.442
2024-05-06,pizza-whole,Whole Pizza,Pizza,0,,0,81.9,sunny,0,0,21.0,12.0,9.0,0,7.99,2.6,12.0,0.0,15.436
2024-05-06,pizza-slice,Pizza Slice,Pizza,0,,0,81.9,sunny,0,0,40.0,33.0,7.0,0,3.49,0.9,33.0,0.0,32.48
2024-05-06,doughnut,Doughnut,Bakery,0,,0,81.9,sunny,0,0,84.0,69.0,15.0,0,1.19,0.25,69.0,0.0,68.632
2024-05-06,cake,Cake,Bakery,0,,0,81.9,sunny,0,0,6.0,2.0,4.0,0,12.99,4.5,2.0,0.0,3.671
2024-05-06,bread,Bread Loaf,Bakery,0,,0,81.9,sunny,0,0,36.0,21.0,15.0,0,3.99,1.1,21.0,0.0,24.029
2024-05-06,rotisserie,Rotisserie Chicken,Hot Foods,0,,0,81.9,sunny,0,0,44.0,28.0,16.0,0,7.99,3.2,28.0,0.0,34.153
2024-05-06,hotbar-lb,Hot Bar (per lb),Hot Foods,0,,0,81.9,sunny,0,0,65.0,40.7,24.299999999999997,0,9.99,3.5,40.7,0.0,44.863
2024-05-06,sushi,Sushi Roll,Fresh Foods,0,,0,81.9,sunny,0,0,30.0,28.0,2.0,0,8.99,3.8,28.0,0.0,28.09
2024-05-06,sub,Sub / Sandwich,Fresh Foods,0,,0,81.9,sunny,0,0,27.0,25.0,2.0,0,5.99,1.8,25.0,0.0,23.44
2024-05-07,pizza-whole,Whole Pizza,Pizza,1,,0,82.3,cloudy,0,0,15.0,15.0,0.0,1,7.99,2.6,20.0,5.0,13.769
2024-05-07,pizza-slice,Pizza Slice,Pizza,1,,0,82.3,cloudy,0,0,48.0,32.0,16.0,0,3.49,0.9,32.0,0.0,30.914
2024-05-07,doughnut,Doughnut,Bakery,1,,0,82.3,cloudy,0,0,84.0,54.0,30.0,0,1.19,0.25,54.0,0.0,61.462
2024-05-07,cake,Cake,Bakery,1,,0,82.3,cloudy,0,0,4.0,4.0,0.0,1,12.99,4.5,4.0,0.0,3.265
2024-05-07,bread,Bread Loaf,Bakery,1,,0,82.3,cloudy,0,0,25.0,25.0,0.0,1,3.99,1.1,27.0,2.0,21.665
2024-05-07,rotisserie,Rotisserie Chicken,Hot Foods,1,,0,82.3,cloudy,0,0,36.0,27.0,9.0,0,7.99,3.2,27.0,0.0,29.361
2024-05-07,hotbar-lb,Hot Bar (per lb),Hot Foods,1,,0,82.3,cloudy,0,0,55.0,47.7,7.299999999999997,0,9.99,3.5,47.7,0.0,42.537
2024-05-07,sushi,Sushi Roll,Fresh Foods,1,,0,82.3,cloudy,0,0,29.0,29.0,0.0,1,8.99,3.8,29.0,0.0,26.834
2024-05-07,sub,Sub / Sandwich,Fresh Foods,1,,0,82.3,cloudy,0,0,28.0,16.0,12.0,0,5.99,1.8,16.0,0.0,21.373
2024-05-08,pizza-whole,Whole Pizza,Pizza,2,,0,79.0,rain,0,0,26.0,17.0,9.0,0,7.99,2.6,17.0,0.0,14.03
2024-05-08,pizza-slice,Pizza Slice,Pizza,2,,0,79.0,rain,0,0,40.0,40.0,0.0,1,3.49,0.9,43.0,3.0,29.129
2024-05-08,doughnut,Doughnut,Bakery,2,,0,79.0,rain,0,0,72.0,44.0,28.0,0,1.19,0.25,44.0,0.0,58.941
2024-05-08,cake,Cake,Bakery,2,,0,79.0,rain,0,0,5.0,3.0,2.0,0,12.99,4.5,3.0,0.0,3.36
2024-05-08,bread,Bread Loaf,Bakery,2,,0,79.0,rain,0,0,32.0,22.0,10.0,0,3.99,1.1,22.0,0.0,20.568
2024-05-08,rotisserie,Rotisserie Chicken,Hot Foods,2,,0,79.0,rain,0,0,48.0,34.0,14.0,0,7.99,3.2,34.0,0.0,28.02
2024-05-08,hotbar-lb,Hot Bar (per lb),Hot Foods,2,,0,79.0,rain,0,0,65.0,36.5,28.5,0,9.99,3.5,36.5,0.0,40.567
2024-05-08,sushi,Sushi Roll,Fresh Foods,2,,0,79.0,rain,0,0,31.0,24.0,7.0,0,8.99,3.8,24.0,0.0,25.23
2024-05-08,sub,Sub / Sandwich,Fresh Foods,2,,0,79.0,rain,0,0,24.0,19.0,5.0,0,5.99,1.8,19.0,0.0,20.0
2024-05-09,pizza-whole,Whole Pizza,Pizza,3,,0,80.9,sunny,0,0,19.0,17.0,2.0,0,7.99,2.6,17.0,0.0,18.277
2024-05-09,pizza-slice,Pizza Slice,Pizza,3,,0,80.9,sunny,0,0,48.0,23.0,25.0,0,3.49,0.9,23.0,0.0,33.962
2024-05-09,doughnut,Doughnut,Bakery,3,,0,80.9,sunny,0,0,84.0,53.0,31.0,0,1.19,0.25,53.0,0.0,72.633
2024-05-09,cake,Cake,Bakery,3,,0,80.9,sunny,0,0,5.0,3.0,2.0,0,12.99,4.5,3.0,0.0,4.412
2024-05-09,bread,Bread Loaf,Bakery,3,,0,80.9,sunny,0,0,30.0,26.0,4.0,0,3.99,1.1,26.0,0.0,25.244
2024-05-09,rotisserie,Rotisserie Chicken,Hot Foods,3,,0,80.9,sunny,0,0,44.0,31.0,13.0,0,7.99,3.2,31.0,0.0,34.112
2024-05-09,hotbar-lb,Hot Bar (per lb),Hot Foods,3,,0,80.9,sunny,0,0,55.0,39.4,15.600000000000001,0,9.99,3.5,39.4,0.0,44.747
2024-05-09,sushi,Sushi Roll,Fresh Foods,3,,0,80.9,sunny,0,0,31.0,31.0,0.0,1,8.99,3.8,31.0,0.0,31.134
2024-05-09,sub,Sub / Sandwich,Fresh Foods,3,,0,80.9,sunny,0,0,24.0,24.0,0.0,1,5.99,1.8,25.0,1.0,23.504
